id,breed,chonky,height,fur,is_kitten,tail_length,cat_face_only,face_smush,tail_fur,eye_colour_right,eye_colour_left,right_ear_size,left_ear_size,fur_type,comments,,,
Egyptian_Mau_173.jpg,egyptian mau,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
Egyptian_Mau_18.jpg,egyptian mau,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,,,,
Egyptian_Mau_19.jpg,savannah,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
Egyptian_Mau_198.jpg,egyptian mau,1,1,2,0,2,0,0,1,2,2,4,4,2,,,,
Egyptian_Mau_199.jpg,egyptian mau,1,1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
Egyptian_Mau_204.jpg,egyptian mau,1,1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
Egyptian_Mau_207.jpg,egyptian mau,1,0,2,1,-1,0,0,-1,5,5,4,4,2,,,,
Egyptian_Mau_21.jpg,egyptian mau,1,1,2,0,2,0,0,1,2,2,4,4,2,,,,
Egyptian_Mau_210.jpg,egyptian mau,1,1,2,0,2,0,0,1,2,2,4,4,2,,,,
Egyptian_Mau_212.jpg,egyptian mau,1,1,2,0,2,0,0,1,0,0,4,4,2,,,,
Egyptian_Mau_22.jpg,egyptian mau,1,1,2,0,2,0,0,1,2,2,4,4,2,,,,
Egyptian_Mau_23.jpg,egyptian mau,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
Egyptian_Mau_25.jpg,egyptian mau,1,0,2,1,2,0,0,-1,6,6,4,4,2,,,,
Egyptian_Mau_30.jpg,egyptian mau,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
Egyptian_Mau_31.jpg,egyptian mau,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
Egyptian_Mau_34.jpg,egyptian mau,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
Egyptian_Mau_35.jpg,egyptian mau,1,1,2,0,2,0,0,1,5,5,5,5,2,,,,
Egyptian_Mau_36.jpg,egyptian mau,1,-1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
Egyptian_Mau--8.jpg,egyptian mau,1,1,2,0,2,0,0,1,2,2,4,4,2,,,,
Egyptian_Mau-28014530_688.jpg,egyptian mau,1,0,2,1,2,0,0,1,-1,-1,-1,4,2,,,,
Egyptian_Mau-30316480_611.jpg,cornish rex,1,1,2,0,-1,0,0,-1,5,5,4,4,0,Raça: German Rex,,,
Egyptian_Mau-31056154_592.jpg,egyptian mau,1,0,2,1,2,0,0,1,-1,-1,4,4,2,,,,
Egyptian_Mau-32033305_544.jpg,egyptian mau,1,-1,2,1,-1,0,0,-1,5,5,4,4,2,,,,
Egyptian_Mau-32782161_523.jpg,egyptian mau,1,1,2,0,2,0,0,1,2,2,4,4,2,,,,
Egyptian_Mau-34953549_432.jpg,egyptian mau,-1,-1,2,0,-1,1,0,-1,5,5,-1,-1,2,,,,
Egyptian_Mau-35323864_422.jpg,egyptian mau,1,0,2,1,2,0,0,1,5,5,4,4,2,,,,
Egyptian_Mau-36663676_373.jpg,egyptian mau,1,-1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
Egyptian_Mau-38223007_328.jpg,egyptian mau,1,0,2,1,-1,0,0,-1,2,2,4,4,2,,,,
Egyptian_Mau-41034407_257.jpg,egyptian mau,1,1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
Egyptian_Mau-41305994_249.jpg,lykoi,1,1,2,0,2,0,0,1,5,5,4,4,0,,,,
Egyptian_Mau-41611023_245.jpg,egyptian mau,1,0,2,1,2,0,0,1,5,5,4,4,2,,,,
european shorthair_ggdnanxtah.jpg,egyptian mau,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
european shorthair_mlcfxkwqfb.jpg,egyptian mau,2,1,2,0,-1,0,0,-1,5,-1,4,4,2,,,,
european shorthair_wltinpqsso.jpg,egyptian mau,-1,-1,2,0,-1,1,0,-1,2,2,4,4,2,,,,
ocicat_fizsnirbqc.jpg,egyptian mau,-1,-1,2,0,-1,1,0,-1,2,2,4,4,2,,,,
Abyssinian-38400864_231.jpg,european shorthair,1,-1,2,0,2,0,0,1,5,5,4,4,2,,,,
american bobtail_dkjhlwzbym.gif,european shorthair,2,1,2,0,2,0,0,1,5,5,4,4,2,,,,
american longhair_ddorhehlwv.jpg,european shorthair,1,1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
american wirehair_ejdofmipgx.jpg,european shorthair,1,1,2,0,-1,0,0,-1,3,3,4,4,2,,,,
american wirehair_hkmjwdfrdz.jpg,european shorthair,2,-1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
american wirehair_rgfioqsbxl.jpg,european shorthair,2,-1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
AmericanShorthair-41478494_9809.jpg,domestic shorthair,1,-1,2,0,-1,0,0,-1,5,5,4,4,4,,,,
AmericanShorthair-41696529_9502.jpg,european shorthair,-1,-1,2,0,-1,0,0,-1,2,2,4,4,2,,,,
AmericanShorthair-41697481_9494.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,2,2,4,4,3,,,,
AmericanShorthair-42197781_8682.jpg,european shorthair,1,0,2,1,2,0,0,1,5,5,4,4,2,,,,
australian mist_hduvytkogk.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
Bengal-17680703_9371.jpg,european shorthair,1,1,2,0,-1,0,0,-1,2,2,4,4,2,,,,
Bengal-25546632_7257.jpg,european shorthair,1,0,2,1,2,0,0,1,5,5,4,4,2,,,,
British_Shorthair-22298257_1749.jpg,european shorthair,2,1,2,0,2,0,0,1,5,5,4,4,2,,,,
British_Shorthair-23821582_1647.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
Egyptian_Mau-41923956_229.jpg,european shorthair,1,0,2,1,2,0,0,1,5,5,4,4,2,,,,
european shorthair_aczdhmjgsm.jpg,european shorthair,1,1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
european shorthair_ajatdrlnho.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,3,3,4,-1,2,,,,
european shorthair_arezpixvxf.jpg,european shorthair,1,0,2,1,2,0,0,1,2,2,4,4,2,,,,
european shorthair_bcokvgiesc.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,-1,,,,
european shorthair_bcrgmhvkay.jpg,european shorthair,2,1,2,0,2,0,0,1,5,5,4,4,2,,,,
european shorthair_bfigvdrxki.jpg,european shorthair,1,1,2,0,2,0,0,1,5,5,4,4,4,,,,
european shorthair_bnledksare.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,,,,
european shorthair_boxhlgeiqx.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,0,,,,
european shorthair_bozhlhlgjm.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,2,2,4,4,0,,,,
european shorthair_buoutnszbs.jpg,european shorthair,1,1,2,0,-1,0,0,-1,2,2,4,4,2,,,,
european shorthair_bzvvyfkvte.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,-1,2,,,,
european shorthair_ccjslhbgen.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
european shorthair_cfzfenmerb.jpg,european shorthair,1,-1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
european shorthair_citrpcgqyv.jpg,european shorthair,2,1,2,0,2,0,0,1,5,5,4,4,2,,,,
european shorthair_cundswiwmh.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,2,2,4,4,2,,,,
european shorthair_cxwmksdkkg.jpg,european shorthair,1,1,2,0,2,0,0,1,2,2,4,4,2,,,,
european shorthair_dapyzoocga.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
european shorthair_dhqpeitcpx.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
european shorthair_dmfczxawrs.jpg,european shorthair,1,1,2,0,2,0,0,1,5,1,4,4,4,,,,
european shorthair_dybnjcxcwl.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
european shorthair_evyumxlseo.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,6,6,4,4,2,,,,
european shorthair_fkyshcadir.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
european shorthair_gjkhnrzuby.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
european shorthair_gmsffstrhw.jpg,european shorthair,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
european shorthair_gwhqgtairf.jpg,european shorthair,2,1,2,0,2,0,0,1,-1,2,4,4,2,,,,
european shorthair_hbhefdeohz.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
european shorthair_hoadgmywms.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,3,3,-1,4,3,,,,
european shorthair_hqfaoslzte.jpg,european shorthair,2,1,2,0,2,0,0,1,5,5,4,4,2,,,,
european shorthair_iaugpsdrym.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
european shorthair_iwlwgvuzac.jpg,european shorthair,1,1,2,0,2,0,0,2,5,5,4,4,3,,,,
european shorthair_jkqyhbuhpz.jpg,european shorthair,1,0,2,1,2,0,0,1,5,5,4,4,2,,,,
european shorthair_jolphmvvgq.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,2,2,4,4,2,,,,
european shorthair_jvewlxwneb.jpg,european shorthair,2,1,2,0,-1,0,0,-1,2,2,4,4,2,,,,
european shorthair_kbvqkdhhor.jpg,european shorthair,2,1,2,0,2,0,0,1,5,5,4,4,2,,,,
european shorthair_koneeqywia.jpg,european shorthair,2,-1,2,0,2,0,0,1,5,5,4,4,2,,,,
european shorthair_lavevrgsqo.jpg,european shorthair,2,1,2,0,-1,0,0,-1,2,2,4,4,2,,,,
european shorthair_lgygxbpdkb.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,-1,4,2,,,,
european shorthair_lovotgmdza.jpg,european shorthair,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
european shorthair_lptqgapzxp.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
european shorthair_lzwobksqey.jpg,european shorthair,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
european shorthair_mdxlxspdmw.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
european shorthair_mwbsxfdbtl.jpg,european shorthair,2,1,2,0,2,0,0,1,3,3,4,4,2,,,,
european shorthair_mwcboxbbwj.jpg,european shorthair,1,1,2,0,2,0,0,1,6,6,4,4,3,,,,
european shorthair_obkruakfdd.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,2,2,4,4,2,,,,
european shorthair_oduwuwhawl.jpg,european shorthair,2,-1,2,0,-1,0,0,-1,5,5,4,4,3,,,,
european shorthair_ohncvhvfyz.jpg,european shorthair,2,-1,2,0,-1,0,0,-1,2,2,4,4,2,,,,
european shorthair_pivaatrpsh.jpg,european shorthair,1,0,2,1,2,0,0,-1,2,2,4,4,2,,,,
european shorthair_pliirteckn.jpg,european shorthair,1,0,2,1,2,0,0,1,6,6,4,4,2,,,,
european shorthair_pmecrcpkoy.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,0,,,,
european shorthair_pmudidtxlu.jpg,european shorthair,1,-1,2,0,-1,0,0,-1,2,2,4,4,2,,,,
european shorthair_pxnwhgmphw.jpg,european shorthair,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
european shorthair_pyekkzsjfo.jpg,european shorthair,2,1,2,0,2,0,0,1,5,5,4,4,2,,,,
european shorthair_qmhlmoodhz.jpg,european shorthair,2,1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
european shorthair_qpmfdzcjri.jpg,european shorthair,1,1,2,0,-1,0,0,-1,2,2,4,4,2,,,,
european shorthair_qslwsdoxpi.jpg,european shorthair,1,-1,2,0,-1,0,0,-1,-1,-1,4,4,2,,,,
european shorthair_qstgaqqpux.jpg,european shorthair,2,-1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
european shorthair_qwjapzvdpv.jpg,european shorthair,2,-1,2,0,-1,0,0,1,5,5,4,4,2,,,,
european shorthair_qzafroqxow.jpg,european shorthair,1,1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
european shorthair_rcikkrnsut.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,2,2,4,4,2,,,,
european shorthair_rcttyzdhie.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,2,2,-1,-1,-1,,,,
european shorthair_rtxmtzcbiv.jpg,european shorthair,1,-1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
european shorthair_sbcbgetyme.jpg,european shorthair,1,1,2,0,2,0,0,1,2,2,4,4,2,,,,
european shorthair_stkifhyqjk.jpg,european shorthair,1,1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
european shorthair_tpugzmfpta.jpg,european shorthair,1,1,2,0,-1,0,0,-1,2,2,4,4,2,,,,
european shorthair_usvgaztxnl.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,-1,4,2,,,,
european shorthair_uwtwjcuehe.jpg,european shorthair,1,1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
european shorthair_vbkrngcfem.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
european shorthair_vhapljxhpj.jpg,european shorthair,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
european shorthair_vywapwvdfk.jpg,british shorthair,-1,-1,2,0,-1,1,0,-1,1,1,4,4,1,Padrão Lynx,,,
european shorthair_wqleazjgxv.jpg,european shorthair,1,1,2,0,2,0,0,1,2,2,4,4,2,,,,
european shorthair_wxpcaexmsa.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,-1,-1,4,4,3,,,,
european shorthair_xgqctzmfgk.jpg,european shorthair,1,-1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
european shorthair_ynflonmpik.jpg,european shorthair,2,1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
european shorthair_ysnwnjlmay.jpg,european shorthair,1,-1,2,0,-1,0,0,-1,3,3,4,4,2,,,,
european shorthair_ywcobwirtk.jpg,european shorthair,2,1,2,0,2,0,0,-1,5,5,4,4,2,,,,
european shorthair_ywyaxqsuab.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,2,2,4,4,2,,,,
european shorthair_zfiraqctrn.jpg,european shorthair,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
european shorthair_zjzgpdpyci.jpg,european shorthair,2,1,2,0,-1,0,0,-1,2,2,4,4,2,,,,
european shorthair_zsprxxokco.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,2,2,4,-1,2,,,,
japanese bobtail_vltjknrwkj.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,-1,-1,2,,,,
manx_quhzopczrg.jpg,european shorthair,1,1,2,0,-1,0,0,-1,2,2,4,4,2,,,,
pixiebob longhair_ahieodgdix.jpg,european shorthair,1,1,2,0,2,0,0,1,2,2,4,4,2,,,,
pixiebob_xsutgknhnw.jpg,european shorthair,1,1,2,0,2,0,0,1,2,2,4,4,2,,,,
s0wshoe_eizftndmsa.jpg,european shorthair,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
thai_eipsuswbuu.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,,,,
thai_kxmsrsbvkq.jpg,european shorthair,1,1,2,0,-1,0,0,-1,-1,-1,4,4,2,,,,
thai_uerrocyjky.jpg,european shorthair,1,1,2,0,2,0,0,1,5,5,4,4,2,,,,
thai_wnvtabchzv.jpg,european shorthair,-1,-1,2,0,-1,1,0,-1,-1,-1,4,4,2,,,,
toyger_ihaasspliy.jpg,european shorthair,2,-1,2,0,-1,0,0,-1,5,5,4,4,2,,,,
exotic shorthair_bennvmgyyk.jpg,exotic shorthair,1,1,2,0,-1,0,1,-1,7,7,4,4,0,,,,
exotic shorthair_cjfyhaytwo.jpeg,exotic shorthair,1,0,2,1,-1,0,1,-1,-2,-2,4,4,3,,,,
exotic shorthair_egolibfsch.jpg,exotic shorthair,1,0,2,1,-1,0,1,-1,2,2,3,3,4,,,,
exotic shorthair_fnzhyvfgwd.jpg,exotic shorthair,-1,-1,2,1,-1,1,1,1,1,1,3,3,0,,,,
exotic shorthair_hgsixzqoyu.jpg,exotic shorthair,1,0,2,1,-1,0,1,-1,2,2,4,4,2,,,,
exotic shorthair_hjmjughkit.jpg,exotic shorthair,-1,-1,2,0,-1,1,1,-1,2,2,3,3,0,,,,
exotic shorthair_icwsyhswdg.jpg,exotic shorthair,1,0,2,1,-1,0,1,-1,1,1,3,3,2,,,,
exotic shorthair_ifdgfuhmzj.jpg,exotic shorthair,2,1,2,0,-1,0,1,-1,7,7,3,3,0,,,,
exotic shorthair_jpjrslalxt.jpg,exotic shorthair,2,0,2,1,-1,0,1,-1,-2,-2,3,3,0,,,,
exotic shorthair_ldnpqttmcc.jpg,exotic shorthair,-1,-1,2,0,-1,1,1,-1,6,6,-1,-1,3,,,,
exotic shorthair_lphawyltyr.jpg,exotic shorthair,2,1,2,0,-1,0,1,-1,6,6,3,3,3,,,,
exotic shorthair_malclithlz.jpg,exotic shorthair,-1,-1,2,1,-1,1,1,-1,5,5,3,3,0,,,,
exotic shorthair_mckyhpewfu.jpg,exotic shorthair,2,0,2,1,-1,0,1,-1,2,2,3,3,3,,,,
exotic shorthair_mde0czwyd.jpg,exotic shorthair,1,0,2,1,2,0,1,1,1,1,3,3,0,,,,
exotic shorthair_mnhidxokhv.jpg,exotic shorthair,2,0,2,1,2,0,1,1,1,1,3,3,3,,,,
exotic shorthair_mtatfppuhn.jpg,exotic shorthair,-1,-1,2,0,-1,1,1,-1,1,1,-1,4,0,,,,
exotic shorthair_ocyzumuoie.jpg,exotic shorthair,2,1,2,0,-1,0,1,-1,6,6,4,4,2,,,,
exotic shorthair_ouebjdlwyx.jpg,exotic shorthair,1,1,2,0,2,0,1,1,6,6,3,3,2,,,,
exotic shorthair_pbidvuuyue.jpg,exotic shorthair,-1,-1,2,0,-1,1,1,-1,6,6,3,3,3,,,,
exotic shorthair_plmhtcufaw.jpeg,exotic shorthair,1,0,2,1,-1,0,1,-1,-2,-2,3,3,3,,,,
exotic shorthair_qfokevqamq.jpeg,exotic shorthair,1,1,2,0,2,0,1,1,2,2,4,4,3,,,,
exotic shorthair_qupvtciioi.jpg,exotic shorthair,1,0,2,1,2,0,1,1,-2,-2,3,3,3,,,,
exotic shorthair_rbvyyxnhyd.jpg,exotic shorthair,1,1,2,0,-1,0,1,-1,6,6,4,4,0,,,,
exotic shorthair_sgjguftpds.jpg,exotic shorthair,-1,-1,2,0,-1,1,1,-1,7,7,4,4,6,,,,
exotic shorthair_spgesiblkg.jpg,exotic shorthair,1,0,2,1,-1,0,1,-1,-2,-2,3,3,2,,,,
exotic shorthair_srqvttutjn.jpeg,exotic shorthair,2,0,2,1,2,0,1,1,2,2,4,4,3,,,,
exotic shorthair_sumcgujfel.jpg,exotic shorthair,-1,-1,2,0,-1,1,1,-1,6,6,4,4,3,,,,
exotic shorthair_ttazrgvxvy.jpg,exotic shorthair,2,0,2,1,-1,0,1,-1,2,2,3,3,2,,,,
exotic shorthair_ugnuevxjbt.jpg,exotic shorthair,-1,-1,2,0,-1,1,1,-1,7,7,4,4,0,,,,
exotic shorthair_ugrvkgwrug.jpg,exotic shorthair,-1,-1,2,0,-1,1,1,-1,7,7,4,4,3,,,,
exotic shorthair_vqvmpvzoqd.jpg,exotic shorthair,2,1,2,0,2,0,1,1,7,7,3,3,2,,,,
exotic shorthair_wphvyvdujh.jpg,exotic shorthair,2,-1,2,0,-1,0,1,-1,6,6,3,3,3,,,,
exotic shorthair_wqhyfvhmov.jpg,exotic shorthair,2,1,2,0,-1,0,1,-1,7,7,4,4,2,,,,
exotic shorthair_wytevkarso.jpg,exotic shorthair,2,1,2,0,2,0,1,1,7,7,3,3,2,,,,
exotic shorthair_xcqeyihevp.jpg,exotic shorthair,1,0,2,1,2,0,1,1,2,2,4,4,3,,,,
exotic shorthair_xhzopqbpdn.jpg,exotic shorthair,-1,-1,2,0,-1,1,1,-1,6,6,3,3,0,,,,
exotic shorthair_yolexzcnqe.jpg,exotic shorthair,1,0,2,1,2,0,1,1,1,1,3,3,3,,,,
exotic shorthair_zmfghlgbjj.jpg,exotic shorthair,2,0,2,1,2,0,1,1,2,2,3,3,2,,,,
minuet_ijqmeainns.jpg,exotic shorthair,1,0,2,1,-1,0,1,-1,2,2,3,3,0,,,,
havana brown_aenpvmywkp.jpg,havana brown,0,0,2,1,-1,0,0,-1,2,2,5,5,0,,,,
havana brown_bczzwkocay.jpg,havana brown,-1,-1,2,0,-1,1,0,-1,5,5,4,4,0,,,,
havana brown_bwgvlcsinc.jpg,havana brown,1,1,2,0,-1,0,0,-1,5,5,4,4,0,,,,
havana brown_bzulibgopb.jpg,havana brown,0,0,2,1,-1,0,0,-1,2,2,5,5,0,,,,
havana brown_dllundefdu.jpg,havana brown,1,1,2,0,2,0,0,1,2,2,4,4,0,,,,
havana brown_dzgufllfrv.jpg,havana brown,-1,-1,2,0,-1,1,0,-1,2,2,4,4,0,,,,
havana brown_fmqytftcpn.jpg,havana brown,1,1,2,0,2,0,0,1,5,5,4,4,0,,,,
havana brown_hnehildewj.jpg,havana brown,1,-1,2,0,-1,0,0,-1,5,5,5,5,0,,,,
havana brown_jitgsjinrv.jpg,havana brown,1,1,2,0,2,0,0,1,5,5,4,4,0,,,,
havana brown_jrmtyhddlr.jpg,havana brown,1,1,2,0,2,0,0,1,-1,2,4,4,0,,,,
havana brown_lbjscallwm.jpg,havana brown,1,1,2,0,-1,0,0,-1,2,2,4,4,0,,,,
havana brown_ldymjqipkh.jpg,havana brown,1,-1,2,0,-1,0,0,-1,2,2,4,4,0,,,,
havana brown_mfjqoefewc.jpg,havana brown,1,1,2,0,2,0,0,1,5,5,4,4,0,,,,
havana brown_ogjafqdrev.jpg,havana brown,0,-1,2,1,-1,0,0,-1,2,2,5,5,0,,,,
havana brown_pagfwwrzfs.jpg,havana brown,0,-1,2,1,-1,0,0,-1,2,2,5,5,0,,,,
havana brown_pjahxujttt.jpg,havana brown,-1,-1,2,0,-1,1,0,-1,5,5,4,4,0,,,,
havana brown_qwareaipqn.jpg,havana brown,-1,-1,2,0,-1,1,0,-1,5,5,4,4,0,,,,
havana brown_rjkgfjrpae.jpg,havana brown,-1,-1,2,0,-1,1,0,-1,2,2,3,3,0,,,,
havana brown_rpanjmigbo.jpg,havana brown,2,1,2,0,2,0,0,1,5,5,4,4,0,,,,
havana brown_smmajtuykz.jpg,havana brown,1,1,2,0,2,0,0,1,2,2,4,4,0,,,,
havana brown_ssaqqplnsy.jpg,havana brown,1,1,2,0,2,0,0,1,5,5,4,4,0,,,,
havana brown_ukctcpixfy.jpg,havana brown,1,1,2,0,-1,0,0,-1,5,5,5,5,0,,,,
havana brown_wblmommdnp.jpg,havana brown,1,0,2,1,2,0,0,-1,2,2,5,5,0,,,,
havana brown_wjyztsdivp.jpg,havana brown,1,1,2,0,-1,0,0,-1,2,2,4,4,0,,,,
havana brown_wvzokszmyp.jpg,havana brown,1,-1,2,0,-1,0,0,-1,5,5,4,4,0,,,,
havana brown_ymfsvbhwiz.jpg,havana brown,-1,-1,2,0,-1,1,0,-1,5,5,4,4,0,,,,
havana brown_ynnppnuejh.gif,havana brown,1,1,2,0,-1,0,0,-1,2,2,4,4,0,,,,
thai_koiihzegwl.jpg,havana brown,1,1,2,0,-1,0,0,-1,2,2,4,4,0,,,,
american longhair_fljllupavx.jpg,himalayan,-1,-1,3,0,-1,0,0,-1,1,1,-1,-1,0,,,,
Birman-31937681_3094.jpg,himalayan,-1,-1,3,0,-1,1,0,-1,1,1,4,4,1,Padrão Blue Point,,,
Birman-35285887_2237.jpg,himalayan,2,1,3,0,-1,0,0,-1,-1,-1,4,4,1,,,,
Birman-36612258_1960.jpg,himalayan,1,1,3,0,2,0,1,2,1,1,4,4,1,,,,
himalayan_bxezxdikne.jpg,himalayan,-1,-1,3,0,-1,1,0,-1,1,1,4,4,1,,,,
himalayan_bzucwzjfyz.jpg,himalayan,2,1,3,0,2,0,1,2,1,1,4,4,1,Padrão Blue Point,,,
himalayan_ccmcpvcdxi.jpg,himalayan,1,1,3,0,2,0,0,2,1,1,4,4,1,,,,
himalayan_dajabwydyw.jpg,himalayan,2,0,3,1,-1,0,0,-1,1,1,4,4,1,,,,
himalayan_eqjwqpfljo.jpg,himalayan,2,1,3,0,2,0,0,2,-1,-1,4,4,1,,,,
himalayan_fcqdrzeowi.jpg,himalayan,2,1,3,0,2,0,1,2,1,1,4,4,1,Padrão Red Point,,,
himalayan_gafmwsmoit.jpg,himalayan,2,1,3,0,2,0,1,2,1,1,4,4,0,,,,
himalayan_hsjusumgfb.jpg,himalayan,2,-1,3,0,-1,0,1,-1,1,1,4,4,1,,,,
himalayan_huvytlworw.jpg,himalayan,-1,-1,3,0,-1,1,1,-1,1,1,4,4,1,,,,
himalayan_hyhwcijhxd.jpg,himalayan,1,-1,3,0,-1,0,0,-1,1,1,4,4,1,,,,
himalayan_iqogjrpjvl.jpg,himalayan,2,1,3,0,2,0,1,2,1,1,3,3,1,,,,
himalayan_jobzhwnehb.jpg,himalayan,2,-1,3,1,-1,0,1,-1,1,1,4,4,0,,,,
himalayan_lsevymgndt.jpg,himalayan,-1,-1,3,0,-1,1,1,-1,1,1,4,4,1,,,,
himalayan_mykzwqxwyd.jpg,himalayan,-1,-1,3,0,-1,1,0,-1,1,1,4,4,1,,,,
himalayan_nxsxculmxi.jpg,himalayan,-1,-1,3,0,-1,1,1,-1,1,1,4,4,1,,,,
himalayan_odqbrbcsqh.jpg,himalayan,2,1,3,0,2,0,1,2,1,1,4,4,1,Padrão Blue Point,,,
himalayan_oioeecwvwp.jpg,himalayan,2,1,3,0,2,0,1,2,1,1,3,3,1,,,,
himalayan_siytwdiuip.jpg,himalayan,1,1,3,0,2,0,0,2,1,1,4,4,1,,,,
himalayan_ugwqbhzufz.jpg,himalayan,2,-1,3,0,-1,0,0,-1,1,1,4,4,1,,,,
himalayan_uzfgsboust.jpg,birman,-1,-1,3,1,-1,1,0,-1,1,1,5,5,1,,,,
himalayan_wdozozenwg.jpg,himalayan,-1,-1,3,0,2,0,0,2,1,1,4,4,1,,,,
himalayan_wyrxcisaws.jpg,himalayan,2,0,3,1,2,0,0,2,1,1,4,4,1,,,,
himalayan_xwqfwymlyw.jpg,himalayan,2,0,3,1,-1,0,0,-1,1,1,4,4,1,Padrão Blue Point,,,
himalayan_zkpudgdgtz.jpg,himalayan,2,1,3,0,2,0,0,2,1,1,4,4,1,,,,
himalayan_zyswempxvy.jpg,himalayan,1,0,3,1,2,0,0,2,1,1,3,3,1,Padrão Blue Point,,,
minuet_sgzhlzhkrb.jpg,himalayan,2,1,3,0,2,0,1,2,-2,-2,4,4,1,Padrão Red Point,,,
cymric_jtbmigwfrn.jpg,japanese bobtail,1,1,2,0,1,0,0,1,2,2,4,4,4,,,,
japanese bobtail longhair_awcymzccdc.PNG,japanese bobtail,1,1,2,0,1,0,0,1,7,7,4,4,4,,,,
japanese bobtail longhair_ayajjmckde.jpg,japanese bobtail,-1,-1,2,1,-1,1,0,-1,2,2,3,3,4,,,,
japanese bobtail longhair_cagnruciar.jpg,japanese bobtail,-1,-1,2,0,-1,1,0,-1,1,2,4,4,4,,,,
